Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Bhutan,Vegetables,Offline,H,2/26/2010,883264577,3/22/2010,6471,154.06,90.93,996922.26,588408.03,408514.23
Tajikistan,Office Supplies,Online,L,1/24/2010,358146417,1/28/2010,2338,651.21,524.96,1522528.98,1227356.48,295172.5
Cambodia,Snacks,Offline,M,1/18/2013,592238461,3/8/2013,5376,152.58,97.44,820270.08,523837.44,296432.64
Brunei,Office Supplies,Online,M,4/15/2014,604681336,5/6/2014,7500,651.21,524.96,4884075,3937200,946875
Taiwan,Cereal,Online,L,10/11/2010,624468743,11/3/2010,3033,205.7,117.11,623888.1,355194.63,268693.47
India,Office Supplies,Offline,C,2/22/2017,908747279,3/19/2017,7369,651.21,524.96,4798766.49,3868430.24,930336.25
Laos,Personal Care,Online,H,10/1/2015,307305896,10/9/2015,7498,81.73,56.67,612811.54,424911.66,187899.88
Uzbekistan,Fruits,Offline,H,2/26/2016,979240882,3/7/2016,7993,9.33,6.92,74574.69,55311.56,19263.13
Singapore,Personal Care,Online,M,6/3/2014,598861157,6/18/2014,5179,81.73,56.67,423279.67,293493.93,129785.74
Uzbekistan,Clothes,Offline,M,7/27/2014,662508475,8/6/2014,9835,109.28,35.84,1074768.8,352486.4,722282.4
Brunei,Meat,Offline,H,5/7/2012,792663419,5/31/2012,5575,421.89,364.69,2352036.75,2033146.75,318890
Indonesia,Beverages,Offline,L,6/7/2013,216107785,6/8/2013,9951,47.45,31.79,472174.95,316342.29,155832.66
India,Clothes,Online,C,5/23/2015,388488423,6/20/2015,1212,109.28,35.84,132447.36,43438.08,89009.28
China,Vegetables,Online,H,9/11/2015,251140010,10/11/2015,6765,154.06,90.93,1042215.9,615141.45,427074.45
Bangladesh,Cereal,Offline,M,6/10/2016,754005277,7/24/2016,5772,205.7,117.11,1187300.4,675958.92,511341.48
Vietnam,Meat,Online,C,8/10/2013,192420661,9/3/2013,404,421.89,364.69,170443.56,147334.76,23108.8
South Korea,Meat,Offline,M,9/13/2013,763272845,10/11/2013,8251,421.89,364.69,3481014.39,3009057.19,471957.2
Laos,Office Supplies,Offline,H,12/17/2012,636158883,1/26/2013,2405,651.21,524.96,1566160.05,1262528.8,303631.25
Laos,Baby Food,Offline,L,7/18/2013,303289878,8/28/2013,9069,255.28,159.42,2315134.32,1445779.98,869354.34
Japan,Office Supplies,Offline,L,6/30/2017,162964856,7/28/2017,3777,651.21,524.96,2459620.17,1982773.92,476846.25
Singapore,Household,Offline,M,11/29/2013,840973222,12/13/2013,1519,668.27,502.54,1015102.13,763358.26,251743.87
Cambodia,Baby Food,Offline,C,1/8/2013,885139977,1/10/2013,1444,255.28,159.42,368624.32,230202.48,138421.84
Bhutan,Cosmetics,Online,C,11/28/2015,501071250,1/1/2016,6973,437.2,263.33,3048595.6,1836200.09,1212395.51
Sri Lanka,Snacks,Offline,C,8/8/2015,623975217,9/14/2015,6988,152.58,97.44,1066229.04,680910.72,385318.32
Kyrgyzstan,Snacks,Offline,C,1/14/2010,272777926,1/23/2010,9905,152.58,97.44,1511304.9,965143.2,546161.7
Sri Lanka,Meat,Offline,L,3/6/2013,320672738,4/7/2013,3044,421.89,364.69,1284233.16,1110116.36,174116.8
Laos,Cosmetics,Offline,M,8/23/2012,720530879,8/28/2012,9954,437.2,263.33,4351888.8,2621186.82,1730701.98
Kyrgyzstan,Office Supplies,Online,H,9/27/2014,882526004,10/24/2014,7911,651.21,524.96,5151722.31,4152958.56,998763.75
Japan,Cosmetics,Online,C,11/3/2015,531177651,11/6/2015,6126,437.2,263.33,2678287.2,1613159.58,1065127.62
Kazakhstan,Fruits,Online,L,6/10/2016,845473325,6/23/2016,3200,9.33,6.92,29856,22144,7712
Tajikistan,Baby Food,Offline,C,2/21/2017,410120332,3/9/2017,2575,255.28,159.42,657346,410506.5,246839.5
Brunei,Meat,Online,L,3/5/2011,530102622,3/11/2011,8001,421.89,364.69,3375541.89,2917884.69,457657.2
North Korea,Snacks,Online,M,7/26/2010,216279017,9/11/2010,622,152.58,97.44,94904.76,60607.68,34297.08
Bhutan,Baby Food,Offline,C,2/27/2013,191144788,3/25/2013,2845,255.28,159.42,726271.6,453549.9,272721.7
Bangladesh,Cosmetics,Offline,M,3/9/2013,536118924,3/18/2013,8358,437.2,263.33,3654117.6,2200912.14,1453205.46
Taiwan,Meat,Offline,H,8/19/2013,641732728,10/6/2013,1830,421.89,364.69,772058.7,667382.7,104676
Kazakhstan,Vegetables,Online,C,6/16/2014,525499093,7/24/2014,5714,154.06,90.93,880298.84,519574.02,360724.82
Taiwan,Office Supplies,Online,M,4/18/2017,672722756,5/7/2017,2468,651.21,524.96,1607186.28,1295601.28,311585
Bhutan,Snacks,Online,H,3/15/2011,787701976,4/2/2011,7374,152.58,97.44,1125124.92,718522.56,406602.36
Maldives,Cereal,Online,M,6/26/2014,390383994,7/1/2014,2154,205.7,117.11,443077.8,252254.94,190822.86
Turkmenistan,Household,Online,H,4/15/2012,637197005,4/19/2012,9609,668.27,502.54,6421406.43,4828906.86,1592499.57
Brunei,Clothes,Online,H,10/20/2015,968483293,10/29/2015,4583,109.28,35.84,500830.24,164254.72,336575.52
Thailand,Snacks,Offline,L,11/22/2011,502893006,1/9/2012,6071,152.58,97.44,926313.18,591558.24,334754.94
Cambodia,Cereal,Offline,H,2/23/2011,669310986,3/31/2011,2849,205.7,117.11,586039.3,333646.39,252392.91
Myanmar,Household,Offline,C,1/8/2015,867422807,2/17/2015,8539,668.27,502.54,5706357.53,4291189.06,1415168.47
Nepal,Cereal,Online,M,5/20/2013,808050715,6/21/2013,9018,205.7,117.11,1855002.6,1056097.98,798904.62
Bhutan,Cereal,Offline,M,12/21/2016,437428653,2/2/2017,3714,205.7,117.11,763969.8,434946.54,329023.26
China,Beverages,Offline,L,1/19/2016,559050738,1/25/2016,4392,47.45,31.79,208400.4,139621.68,68778.72
Nepal,Fruits,Online,L,8/13/2011,608992183,8/16/2011,3175,9.33,6.92,29622.75,21971,7651.75
Vietnam,Office Supplies,Offline,L,10/15/2012,963021028,11/25/2012,8177,651.21,524.96,5324944.17,4292597.92,1032346.25
Myanmar,Vegetables,Offline,L,3/31/2012,434580361,5/20/2012,841,154.06,90.93,129564.46,76472.13,53092.33
Vietnam,Vegetables,Online,L,12/18/2015,411730515,1/23/2016,9064,154.06,90.93,1396399.84,824189.52,572210.32
Thailand,Office Supplies,Offline,H,10/19/2014,175421893,10/27/2014,91,651.21,524.96,59260.11,47771.36,11488.75
Bangladesh,Beverages,Online,M,4/18/2015,507975900,6/1/2015,212,47.45,31.79,10059.4,6739.48,3319.92
North Korea,Baby Food,Online,H,3/21/2015,952325236,4/15/2015,3055,255.28,159.42,779880.4,487028.1,292852.3
Uzbekistan,Baby Food,Online,C,6/24/2015,205201280,7/28/2015,2474,255.28,159.42,631562.72,394405.08,237157.64
Brunei,Snacks,Offline,L,6/22/2010,314710080,8/6/2010,8561,152.58,97.44,1306237.38,834183.84,472053.54
Nepal,Vegetables,Online,C,1/17/2013,663122165,1/17/2013,1439,154.06,90.93,221692.34,130848.27,90844.07
Sri Lanka,Beverages,Offline,L,8/14/2015,302774894,9/1/2015,6674,47.45,31.79,316681.3,212166.46,104514.84
Singapore,Beverages,Online,M,10/24/2014,752174937,11/9/2014,4134,47.45,31.79,196158.3,131419.86,64738.44
Thailand,Clothes,Offline,C,6/8/2016,631601703,6/17/2016,3834,109.28,35.84,418979.52,137410.56,281568.96
Laos,Clothes,Offline,C,4/4/2012,198708188,5/1/2012,1023,109.28,35.84,111793.44,36664.32,75129.12
Kazakhstan,Vegetables,Offline,L,10/17/2016,297071444,12/6/2016,8897,154.06,90.93,1370671.82,809004.21,561667.61
Laos,Vegetables,Offline,L,9/14/2016,314267623,11/3/2016,7628,154.06,90.93,1175169.68,693614.04,481555.64
Kyrgyzstan,Fruits,Offline,H,1/28/2013,941305863,2/28/2013,2178,9.33,6.92,20320.74,15071.76,5248.98
Kazakhstan,Meat,Offline,C,1/3/2011,615424764,1/15/2011,6719,421.89,364.69,2834678.91,2450352.11,384326.8
China,Household,Online,C,10/3/2011,571410357,10/10/2011,1878,668.27,502.54,1255011.06,943770.12,311240.94
Bangladesh,Clothes,Online,C,1/7/2011,421193349,2/2/2011,9327,109.28,35.84,1019254.56,334279.68,684974.88
Malaysia,Vegetables,Offline,L,7/25/2011,423810756,8/12/2011,3875,154.06,90.93,596982.5,352353.75,244628.75
Turkmenistan,Snacks,Offline,L,11/16/2016,877054297,11/17/2016,8712,152.58,97.44,1329276.96,848897.28,480379.68
Brunei,Beverages,Online,L,6/27/2011,726864755,8/13/2011,4288,47.45,31.79,203465.6,136315.52,67150.08
Bangladesh,Office Supplies,Offline,L,11/1/2011,569602763,11/4/2011,6970,651.21,524.96,4538933.7,3658971.2,879962.5
North Korea,Office Supplies,Offline,L,2/16/2011,573119246,4/2/2011,7576,651.21,524.96,4933566.96,3977096.96,956470
Nepal,Cereal,Online,L,11/27/2015,330887019,1/7/2016,5677,205.7,117.11,1167758.9,664833.47,502925.43
Taiwan,Baby Food,Online,C,2/6/2015,716015326,2/16/2015,3701,255.28,159.42,944791.28,590013.42,354777.86
Philippines,Beverages,Offline,H,4/24/2014,910533416,6/6/2014,5927,47.45,31.79,281236.15,188419.33,92816.82
Maldives,Vegetables,Online,M,11/11/2012,778749406,12/29/2012,8110,154.06,90.93,1249426.6,737442.3,511984.3
Myanmar,Personal Care,Offline,L,6/10/2011,202417361,7/30/2011,8650,81.73,56.67,706964.5,490195.5,216769
Singapore,Cosmetics,Online,L,2/11/2013,593421638,3/2/2013,5505,437.2,263.33,2406786,1449631.65,957154.35
India,Snacks,Offline,L,5/24/2017,609320485,6/28/2017,327,152.58,97.44,49893.66,31862.88,18030.78
Malaysia,Personal Care,Offline,L,12/27/2010,388170850,2/5/2011,7235,81.73,56.67,591316.55,410007.45,181309.1
Mongolia,Vegetables,Online,M,12/7/2011,566260945,12/31/2011,8052,154.06,90.93,1240491.12,732168.36,508322.76
Cambodia,Beverages,Offline,H,4/7/2010,658967101,4/24/2010,1864,47.45,31.79,88446.8,59256.56,29190.24
Cambodia,Snacks,Offline,C,3/8/2014,568901097,4/16/2014,9332,152.58,97.44,1423876.56,909310.08,514566.48
South Korea,Household,Online,H,6/28/2017,489833009,7/17/2017,1327,668.27,502.54,886794.29,666870.58,219923.71
Myanmar,Vegetables,Offline,H,7/7/2016,386679542,8/13/2016,5924,154.06,90.93,912651.44,538669.32,373982.12
Turkmenistan,Office Supplies,Offline,L,8/9/2015,626021850,8/20/2015,2632,651.21,524.96,1713984.72,1381694.72,332290
Japan,Fruits,Online,C,2/9/2013,649978911,2/9/2013,2059,9.33,6.92,19210.47,14248.28,4962.19
Philippines,Meat,Offline,C,4/16/2010,877444398,5/4/2010,4151,421.89,364.69,1751265.39,1513828.19,237437.2
Malaysia,Baby Food,Offline,H,9/23/2015,755947196,10/3/2015,429,255.28,159.42,109515.12,68391.18,41123.94
Malaysia,Clothes,Online,L,5/19/2012,969027888,6/26/2012,5741,109.28,35.84,627376.48,205757.44,421619.04
Turkmenistan,Clothes,Offline,C,1/20/2016,153466403,3/2/2016,2974,109.28,35.84,324998.72,106588.16,218410.56
Malaysia,Household,Offline,C,1/18/2012,915095317,2/13/2012,5895,668.27,502.54,3939451.65,2962473.3,976978.35
Nepal,Cosmetics,Online,H,8/26/2015,451943051,10/6/2015,8847,437.2,263.33,3867908.4,2329680.51,1538227.89
Cambodia,Cosmetics,Offline,M,10/23/2013,272757756,11/2/2013,3936,437.2,263.33,1720819.2,1036466.88,684352.32
Laos,Clothes,Online,M,3/7/2017,274061095,4/10/2017,9623,109.28,35.84,1051601.44,344888.32,706713.12
Malaysia,Household,Online,C,2/14/2017,702549779,3/6/2017,8947,668.27,502.54,5979011.69,4496225.38,1482786.31
Japan,Snacks,Offline,H,5/2/2016,697640693,6/15/2016,6239,152.58,97.44,951946.62,607928.16,344018.46
Myanmar,Clothes,Offline,C,7/23/2012,631342494,9/1/2012,7129,109.28,35.84,779057.12,255503.36,523553.76
Japan,Household,Offline,M,12/5/2010,856253659,1/11/2011,3340,668.27,502.54,2232021.8,1678483.6,553538.2
Kyrgyzstan,Meat,Online,M,2/9/2014,354318368,2/24/2014,9534,421.89,364.69,4022299.26,3476954.46,545344.8
Malaysia,Vegetables,Offline,C,8/2/2016,381250751,9/5/2016,9424,154.06,90.93,1451861.44,856924.32,594937.12
Brunei,Baby Food,Online,C,12/10/2014,399492347,1/5/2015,7518,255.28,159.42,1919195.04,1198519.56,720675.48
Singapore,Office Supplies,Online,C,2/1/2013,576890218,2/2/2013,3490,651.21,524.96,2272722.9,1832110.4,440612.5
China,Household,Online,L,6/24/2014,821118009,8/1/2014,5921,668.27,502.54,3956826.67,2975539.34,981287.33
Bangladesh,Snacks,Online,H,2/5/2012,936350429,2/20/2012,5754,152.58,97.44,877945.32,560669.76,317275.56
China,Cosmetics,Online,H,10/27/2012,686138522,11/2/2012,2491,437.2,263.33,1089065.2,655955.03,433110.17
Philippines,Office Supplies,Offline,L,7/23/2014,301673686,8/23/2014,802,651.21,524.96,522270.42,421017.92,101252.5
Uzbekistan,Snacks,Offline,M,7/1/2017,589015519,8/6/2017,1636,152.58,97.44,249620.88,159411.84,90209.04
Tajikistan,Cosmetics,Offline,H,6/6/2012,431005513,7/16/2012,2964,437.2,263.33,1295860.8,780510.12,515350.68
China,Office Supplies,Offline,L,8/20/2010,142485225,9/6/2010,3399,651.21,524.96,2213462.79,1784339.04,429123.75
China,Office Supplies,Online,C,5/5/2016,680205476,5/29/2016,6771,651.21,524.96,4409342.91,3554504.16,854838.75
Kyrgyzstan,Household,Online,M,4/30/2010,302936685,5/7/2010,4552,668.27,502.54,3041965.04,2287562.08,754402.96
China,Clothes,Offline,L,5/15/2017,683785045,6/21/2017,6045,109.28,35.84,660597.6,216652.8,443944.8
Myanmar,Office Supplies,Online,L,2/11/2010,339807403,3/15/2010,5417,651.21,524.96,3527604.57,2843708.32,683896.25
Thailand,Cosmetics,Online,C,10/30/2010,107030713,12/12/2010,1621,437.2,263.33,708701.2,426857.93,281843.27
Mongolia,Fruits,Online,L,5/17/2011,165733325,6/1/2011,3029,9.33,6.92,28260.57,20960.68,7299.89
Bhutan,Personal Care,Offline,M,6/6/2014,660614192,6/25/2014,9275,81.73,56.67,758045.75,525614.25,232431.5
Kazakhstan,Cosmetics,Offline,H,6/26/2017,793598115,7/14/2017,2173,437.2,263.33,950035.6,572216.09,377819.51
North Korea,Cosmetics,Offline,M,4/10/2010,491931998,5/2/2010,2465,437.2,263.33,1077698,649108.45,428589.55
North Korea,Meat,Offline,C,6/14/2016,830084741,7/1/2016,9376,421.89,364.69,3955640.64,3419333.44,536307.2
Bhutan,Personal Care,Online,M,7/11/2017,659585511,7/21/2017,4865,81.73,56.67,397616.45,275699.55,121916.9
Brunei,Personal Care,Offline,H,10/4/2013,549127852,11/19/2013,7989,81.73,56.67,652940.97,452736.63,200204.34
Laos,Office Supplies,Offline,C,8/15/2012,863360440,9/18/2012,6395,651.21,524.96,4164487.95,3357119.2,807368.75
Philippines,Beverages,Offline,L,3/4/2012,681077086,4/20/2012,4700,47.45,31.79,223015,149413,73602
Taiwan,Snacks,Offline,C,7/4/2017,987397801,7/6/2017,1806,152.58,97.44,275559.48,175976.64,99582.84
Maldives,Clothes,Online,L,4/24/2011,613231790,6/8/2011,7769,109.28,35.84,848996.32,278440.96,570555.36
Mongolia,Snacks,Offline,H,4/3/2012,219764602,5/18/2012,2084,152.58,97.44,317976.72,203064.96,114911.76
Uzbekistan,Clothes,Offline,M,3/23/2016,163233506,3/26/2016,3277,109.28,35.84,358110.56,117447.68,240662.88
Mongolia,Vegetables,Online,C,1/6/2012,150682485,1/13/2012,9151,154.06,90.93,1409803.06,832100.43,577702.63
Brunei,Meat,Online,H,8/5/2012,140116298,8/6/2012,2381,421.89,364.69,1004520.09,868326.89,136193.2
Kazakhstan,Fruits,Online,M,1/30/2015,831648576,3/20/2015,2150,9.33,6.92,20059.5,14878,5181.5
Indonesia,Household,Online,C,8/2/2011,301565539,8/9/2011,8799,668.27,502.54,5880107.73,4421849.46,1458258.27
Bhutan,Office Supplies,Offline,H,8/26/2014,872525870,9/30/2014,8649,651.21,524.96,5632315.29,4540379.04,1091936.25
Uzbekistan,Personal Care,Offline,H,9/4/2011,887216222,10/6/2011,5851,81.73,56.67,478202.23,331576.17,146626.06
Vietnam,Office Supplies,Online,H,3/7/2010,139516770,3/27/2010,4968,651.21,524.96,3235211.28,2608001.28,627210
Kazakhstan,Beverages,Online,L,9/5/2015,264954030,9/6/2015,4640,47.45,31.79,220168,147505.6,72662.4
Taiwan,Personal Care,Online,M,6/21/2011,705177915,6/26/2011,6670,81.73,56.67,545139.1,377988.9,167150.2
Singapore,Cosmetics,Online,L,1/3/2013,489276397,1/13/2013,6613,437.2,263.33,2891203.6,1741401.29,1149802.31
Mongolia,Household,Online,M,4/9/2014,468895471,4/26/2014,5445,668.27,502.54,3638730.15,2736330.3,902399.85
Cambodia,Baby Food,Online,M,3/22/2012,371842849,5/8/2012,5417,255.28,159.42,1382851.76,863578.14,519273.62
Sri Lanka,Cosmetics,Online,M,7/21/2013,838874232,8/1/2013,382,437.2,263.33,167010.4,100592.06,66418.34
Singapore,Beverages,Online,M,8/15/2014,556794679,9/1/2014,6773,47.45,31.79,321378.85,215313.67,106065.18
Sri Lanka,Baby Food,Offline,C,9/24/2016,881771981,10/28/2016,4779,255.28,159.42,1219983.12,761868.18,458114.94
Singapore,Office Supplies,Online,L,4/19/2014,815916240,5/14/2014,6602,651.21,524.96,4299288.42,3465785.92,833502.5
Kazakhstan,Fruits,Offline,L,9/27/2011,585224378,10/26/2011,9753,9.33,6.92,90995.49,67490.76,23504.73
India,Clothes,Offline,M,12/5/2011,184369742,1/1/2012,7959,109.28,35.84,869759.52,285250.56,584508.96
Kyrgyzstan,Cosmetics,Offline,H,2/8/2016,899971950,3/19/2016,554,437.2,263.33,242208.8,145884.82,96323.98
India,Household,Offline,M,8/10/2011,796611630,8/26/2011,3939,668.27,502.54,2632315.53,1979505.06,652810.47
Cambodia,Vegetables,Online,H,8/30/2012,355171096,9/25/2012,1875,154.06,90.93,288862.5,170493.75,118368.75
Taiwan,Snacks,Offline,M,1/27/2012,316854131,3/16/2012,3033,152.58,97.44,462775.14,295535.52,167239.62
Sri Lanka,Vegetables,Offline,C,4/1/2017,227463614,5/17/2017,393,154.06,90.93,60545.58,35735.49,24810.09
Brunei,Office Supplies,Online,C,2/25/2013,628018701,3/28/2013,3544,651.21,524.96,2307888.24,1860458.24,447430
Laos,Clothes,Online,M,8/15/2012,994422614,8/30/2012,605,109.28,35.84,66114.4,21683.2,44431.2
Bangladesh,Beverages,Offline,C,3/21/2012,719295346,3/26/2012,4332,47.45,31.79,205553.4,137714.28,67839.12
Nepal,Snacks,Online,H,10/11/2012,974316346,11/18/2012,713,152.58,97.44,108789.54,69474.72,39314.82
Maldives,Office Supplies,Offline,H,7/23/2010,476828801,8/28/2010,3093,651.21,524.96,2014192.53,1623701.28,390491.25
North Korea,Vegetables,Online,C,5/29/2014,410729300,6/1/2014,2782,154.06,90.93,428594.92,252967.26,175627.66
Philippines,Personal Care,Online,H,5/23/2013,111099088,7/1/2013,5544,81.73,56.67,453111.12,314178.48,138932.64
Bangladesh,Office Supplies,Offline,H,9/13/2014,899920880,11/1/2014,5442,651.21,524.96,3543884.82,2856832.32,687052.5
Maldives,Beverages,Offline,H,7/30/2013,169749343,9/1/2013,1458,47.45,31.79,69182.1,46349.82,22832.28
Uzbekistan,Baby Food,Offline,C,6/27/2016,617355954,8/2/2016,8201,255.28,159.42,2093551.28,1307403.42,786147.86
Taiwan,Beverages,Offline,C,6/1/2011,784167468,6/8/2011,1435,47.45,31.79,68090.75,45618.65,22472.1
Thailand,Cosmetics,Offline,L,7/11/2015,823163354,8/5/2015,1184,437.2,263.33,517644.8,311782.72,205862.08
Tajikistan,Vegetables,Offline,M,12/7/2013,438065946,1/24/2014,2303,154.06,90.93,354800.18,209411.79,145388.39
Kyrgyzstan,Baby Food,Offline,H,2/1/2011,661397826,2/18/2011,1169,255.28,159.42,298422.32,186361.98,112060.34
Brunei,Office Supplies,Offline,L,8/2/2013,936168467,8/29/2013,1908,651.21,524.96,1242508.68,1001623.68,240885
Turkmenistan,Baby Food,Offline,C,4/19/2014,620582330,5/4/2014,2957,255.28,159.42,754862.96,471404.94,283458.02
Japan,Office Supplies,Offline,M,4/21/2013,473229062,5/14/2013,7851,651.21,524.96,5112649.71,4121460.96,991188.75
Nepal,Cosmetics,Online,H,2/10/2017,347854888,2/24/2017,6846,437.2,263.33,2993071.2,1802757.18,1190314.02
Vietnam,Office Supplies,Online,C,10/24/2011,920518100,12/1/2011,617,651.21,524.96,401796.57,323900.32,77896.25
China,Cereal,Online,L,8/23/2014,627836740,10/5/2014,9698,205.7,117.11,1994878.6,1135732.78,859145.82
Singapore,Clothes,Offline,H,8/8/2015,908730542,9/19/2015,2416,109.28,35.84,264020.48,86589.44,177431.04
Malaysia,Cosmetics,Online,M,12/30/2015,313690841,2/10/2016,6946,437.2,263.33,3036791.2,1829090.18,1207701.02
Bhutan,Vegetables,Offline,M,8/14/2010,723763263,9/7/2010,6488,154.06,90.93,999541.28,589953.84,409587.44
Japan,Beverages,Online,L,10/16/2013,789764058,11/24/2013,7590,47.45,31.79,360145.5,241286.1,118859.4
Brunei,Personal Care,Offline,M,6/11/2012,143259418,6/20/2012,2500,81.73,56.67,204325,141675,62650
Maldives,Cosmetics,Online,H,4/5/2017,604789483,5/20/2017,9503,437.2,263.33,4154711.6,2502424.99,1652286.61
Vietnam,Cereal,Offline,L,11/11/2014,958412778,11/30/2014,4494,205.7,117.11,924415.8,526292.34,398123.46
Indonesia,Office Supplies,Offline,C,12/18/2014,171334636,12/18/2014,581,651.21,524.96,378353.01,305001.76,73351.25
Myanmar,Cereal,Online,M,6/7/2013,922820508,6/23/2013,1950,205.7,117.11,401115,228364.5,172750.5
Thailand,Personal Care,Online,H,11/20/2010,709604203,12/28/2010,6508,81.73,56.67,531898.84,368808.36,163090.48
Bhutan,Meat,Online,M,9/3/2014,995441854,9/21/2014,2220,421.89,364.69,936595.8,809611.8,126984
Turkmenistan,Personal Care,Offline,L,7/20/2014,146405971,8/22/2014,3635,81.73,56.67,297088.55,205995.45,91093.1
Taiwan,Snacks,Online,L,6/6/2016,384865939,7/18/2016,9239,152.58,97.44,1409686.62,900248.16,509438.46
Bhutan,Snacks,Online,H,2/17/2010,407228267,2/26/2010,6748,152.58,97.44,1029609.84,657525.12,372084.72
Myanmar,Snacks,Offline,H,10/12/2010,272922980,10/27/2010,2830,152.58,97.44,431801.4,275755.2,156046.2
Philippines,Cosmetics,Offline,M,6/15/2016,902543008,7/28/2016,1387,437.2,263.33,606396.4,365238.71,241157.69
Maldives,Meat,Online,L,2/14/2013,420246636,2/15/2013,9173,421.89,364.69,3869996.97,3345301.37,524695.6
Turkmenistan,Personal Care,Offline,C,9/27/2011,768160474,10/15/2011,4609,81.73,56.67,376693.57,261192.03,115501.54
Thailand,Personal Care,Offline,C,12/25/2012,368407046,12/27/2012,8687,81.73,56.67,709988.51,492292.29,217696.22
South Korea,Household,Offline,M,10/1/2010,757537209,11/1/2010,949,668.27,502.54,634188.23,476910.46,157277.77
Indonesia,Clothes,Online,H,4/20/2014,919782102,5/5/2014,2818,109.28,35.84,307951.04,100997.12,206953.92
Nepal,Cereal,Online,C,4/7/2011,566826999,5/16/2011,5560,205.7,117.11,1143692,651131.6,492560.4
Malaysia,Personal Care,Offline,M,7/7/2015,219213998,8/3/2015,9148,81.73,56.67,747666.04,518417.16,229248.88
Kyrgyzstan,Personal Care,Online,H,12/23/2012,512339103,12/27/2012,1381,81.73,56.67,112869.13,78261.27,34607.86
Singapore,Meat,Offline,M,7/1/2011,894412267,8/11/2011,5320,421.89,364.69,2244454.8,1940150.8,304304
Tajikistan,Office Supplies,Offline,H,5/16/2010,289163005,6/19/2010,8614,651.21,524.96,5609522.94,4522005.44,1087517.5
China,Baby Food,Online,C,4/14/2011,615238082,5/5/2011,1475,255.28,159.42,376538,235144.5,141393.5
Tajikistan,Beverages,Online,C,1/31/2011,358104789,2/18/2011,20,47.45,31.79,949,635.8,313.2
Vietnam,Beverages,Offline,H,3/11/2016,627263391,3/11/2016,31,47.45,31.79,1470.95,985.49,485.46
Japan,Cereal,Offline,M,1/4/2012,824531066,1/12/2012,5920,205.7,117.11,1217744,693291.2,524452.8
Maldives,Cereal,Offline,C,10/10/2014,245793187,10/21/2014,4521,205.7,117.11,929969.7,529454.31,400515.39
Tajikistan,Cosmetics,Offline,C,1/6/2015,450030744,2/4/2015,2953,437.2,263.33,1291051.6,777613.49,513438.11
Japan,Meat,Online,L,12/26/2011,657927691,1/10/2012,4279,421.89,364.69,1805267.31,1560508.51,244758.8
Cambodia,Beverages,Offline,H,2/6/2014,587671840,2/19/2014,4012,47.45,31.79,190369.4,127541.48,62827.92
Bangladesh,Cereal,Offline,H,10/8/2012,588331878,11/19/2012,9332,205.7,117.11,1919592.4,1092870.52,826721.88
Uzbekistan,Personal Care,Offline,L,2/23/2014,580038058,3/7/2014,5006,81.73,56.67,409140.38,283690.02,125450.36
Nepal,Meat,Offline,L,3/31/2016,369431006,4/8/2016,1699,421.89,364.69,716791.11,619608.31,97182.8
South Korea,Beverages,Offline,L,2/23/2012,660452401,3/24/2012,1397,47.45,31.79,66287.65,44410.63,21877.02
Maldives,Meat,Offline,L,6/11/2014,148173224,7/20/2014,6605,421.89,364.69,2786583.45,2408777.45,377806
Thailand,Cosmetics,Online,M,7/4/2011,440575206,7/20/2011,4849,437.2,263.33,2119982.8,1276887.17,843095.63
South Korea,Meat,Offline,H,11/14/2013,748362338,12/7/2013,5901,421.89,364.69,2489572.89,2152035.69,337537.2
Thailand,Clothes,Offline,H,7/5/2015,703868567,8/15/2015,9205,109.28,35.84,1005922.4,329907.2,676015.2
Turkmenistan,Household,Online,L,8/29/2010,978253829,10/5/2010,5902,668.27,502.54,3944129.54,2965991.08,978138.46
North Korea,Cereal,Online,L,6/9/2011,373073661,7/22/2011,9642,205.7,117.11,1983359.4,1129174.62,854184.78
Indonesia,Beverages,Online,C,2/13/2013,963033044,3/6/2013,1733,47.45,31.79,82230.85,55092.07,27138.78
South Korea,Vegetables,Online,M,5/21/2014,815683209,7/5/2014,7643,154.06,90.93,1177480.58,694977.99,482502.59
Uzbekistan,Meat,Online,H,12/22/2016,121265733,1/13/2017,4080,421.89,364.69,1721311.2,1487935.2,233376
Bhutan,Baby Food,Offline,C,8/11/2012,456791627,8/31/2012,3648,255.28,159.42,931261.44,581564.16,349697.28
Philippines,Vegetables,Online,H,10/28/2016,932940804,11/8/2016,6771,154.06,90.93,1043140.26,615687.03,427453.23
Mongolia,Household,Offline,M,3/16/2016,871480453,4/28/2016,9287,668.27,502.54,6206223.49,4667088.98,1539134.51
Indonesia,Office Supplies,Online,L,4/5/2012,219292533,5/20/2012,2389,651.21,524.96,1555740.69,1254129.44,301611.25
South Korea,Household,Online,H,3/24/2014,112585675,5/2/2014,5458,668.27,502.54,3647417.66,2742863.32,904554.34
Kazakhstan,Cosmetics,Online,C,4/7/2015,670287311,4/23/2015,1765,437.2,263.33,771658,464777.45,306880.55
Maldives,Baby Food,Offline,M,2/20/2016,569050872,4/8/2016,3653,255.28,159.42,932537.84,582361.26,350176.58
Tajikistan,Cosmetics,Offline,H,12/21/2016,250281274,1/20/2017,2646,437.2,263.33,1156831.2,696771.18,460060.02
