Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Lithuania,Snacks,Online,M,5/10/2011,622443139,6/19/2011,3612,152.58,97.44,551118.96,351953.28,199165.68
Croatia,Fruits,Offline,C,10/28/2013,963963878,10/31/2013,7188,9.33,6.92,67064.04,49740.96,17323.08
Sweden,Meat,Online,C,2/9/2012,657026898,3/13/2012,7715,421.89,364.69,3254881.35,2813583.35,441298
Luxembourg,Beverages,Online,C,4/10/2014,104833877,4/23/2014,1529,47.45,31.79,72551.05,48606.91,23944.14
Albania,Snacks,Online,H,7/30/2012,966437518,8/26/2012,9193,152.58,97.44,1402667.94,895765.92,506902.02
Slovakia,Household,Online,C,4/28/2011,392040097,5/16/2011,2232,668.27,502.54,1491578.64,1121669.28,369909.36
Liechtenstein,Beverages,Online,C,7/27/2014,467056548,8/21/2014,1266,47.45,31.79,60071.7,40246.14,19825.56
Finland,Beverages,Offline,L,4/11/2014,692882239,4/28/2014,8107,47.45,31.79,384677.15,257721.53,126955.62
United Kingdom,Office Supplies,Offline,M,12/1/2015,286491525,12/31/2015,8063,651.21,524.96,5250706.23,4232752.48,1017953.75
Portugal,Baby Food,Offline,C,9/6/2016,995554292,10/25/2016,5493,255.28,159.42,1402253.04,875694.06,526558.98
Latvia,Household,Offline,C,12/8/2016,824670970,12/23/2016,7321,668.27,502.54,4892404.67,3679095.34,1213309.33
Georgia,Clothes,Online,C,8/21/2015,818759381,9/9/2015,7950,109.28,35.84,868776,284928,583848
Moldova ,Snacks,Online,C,7/12/2014,401641976,8/5/2014,3641,152.58,97.44,555543.78,354779.04,200764.74
Luxembourg,Fruits,Online,L,4/11/2014,457954204,5/27/2014,7680,9.33,6.92,71654.4,53145.6,18508.8
Sweden,Cereal,Offline,H,4/17/2015,418790519,6/5/2015,8276,205.7,117.11,1702373.2,969202.36,733170.84
Estonia,Cosmetics,Offline,L,9/15/2016,602998197,10/13/2016,9421,437.2,263.33,4118861.2,2480831.93,1638029.27
Denmark,Baby Food,Online,C,4/25/2015,306896483,5/29/2015,6344,255.28,159.42,1619496.32,1011360.48,608135.84
Vatican City,Beverages,Online,C,4/14/2016,757384431,4/15/2016,5739,47.45,31.79,272315.55,182442.81,89872.74
Bosnia and Herzegovina,Meat,Offline,M,1/1/2016,995135867,1/15/2016,1672,421.89,364.69,705400.08,609761.68,95638.4
Macedonia,Household,Offline,L,2/3/2010,443396890,2/27/2010,9848,668.27,502.54,6581122.96,4949013.92,1632109.04
Croatia,Baby Food,Online,H,3/21/2010,791287124,4/16/2010,8299,255.28,159.42,2118568.72,1323026.58,795542.14
Albania,Fruits,Online,C,3/21/2014,522617328,4/18/2014,2936,9.33,6.92,27392.88,20317.12,7075.76
Armenia,Personal Care,Online,L,4/3/2011,993821799,5/20/2011,2810,81.73,56.67,229661.3,159242.7,70418.6
Malta,Cereal,Offline,H,7/25/2013,235319268,8/31/2013,5056,205.7,117.11,1040019.2,592108.16,447911.04
Armenia,Clothes,Online,L,5/18/2016,436541163,6/15/2016,1086,109.28,35.84,118678.08,38922.24,79755.84
Netherlands,Office Supplies,Offline,L,4/2/2016,907416045,4/30/2016,3427,651.21,524.96,2231696.67,1799037.92,432658.75
France,Cosmetics,Offline,H,3/28/2014,847479188,5/10/2014,6779,437.2,263.33,2963778.8,1785114.07,1178664.73
Spain,Fruits,Offline,L,8/8/2016,515226018,8/21/2016,5683,9.33,6.92,53022.39,39326.36,13696.03
Latvia,Office Supplies,Online,L,9/3/2015,930380046,9/8/2015,8986,651.21,524.96,5851773.06,4717290.56,1134482.5
Bulgaria,Beverages,Online,C,5/23/2011,216545093,7/10/2011,9360,47.45,31.79,444132,297554.4,146577.6
Croatia,Vegetables,Online,L,4/22/2017,168940389,5/29/2017,2070,154.06,90.93,318904.2,188225.1,130679.1
Finland,Meat,Online,H,2/28/2016,999707210,3/2/2016,4434,421.89,364.69,1870660.26,1617035.46,253624.8
Andorra,Household,Online,H,10/6/2014,915902554,11/14/2014,4774,668.27,502.54,3190320.98,2399125.96,791195.02
Germany,Cereal,Offline,M,1/3/2016,477027070,1/14/2016,1765,205.7,117.11,363060.5,206699.15,156361.35
Slovakia,Meat,Offline,C,11/13/2011,213768041,12/29/2011,7568,421.89,364.69,3192863.52,2759973.92,432889.6
Czech Republic,Vegetables,Online,M,4/23/2015,500655829,5/13/2015,4040,154.06,90.93,622402.4,367357.2,255045.2
Russia,Meat,Online,C,6/14/2016,495266091,7/13/2016,9097,421.89,364.69,3837933.33,3317584.93,520348.4
Greece,Beverages,Online,L,2/27/2012,869522655,4/2/2012,9931,47.45,31.79,471225.95,315706.49,155519.46
Georgia,Cereal,Online,L,6/25/2015,115661847,7/8/2015,5766,205.7,117.11,1186066.2,675256.26,510809.94
Monaco,Fruits,Online,M,9/12/2011,794095933,9/24/2011,9488,9.33,6.92,88523.04,65656.96,22866.08
Albania,Personal Care,Offline,L,4/27/2017,874708974,4/27/2017,4678,81.73,56.67,382332.94,265102.26,117230.68
Germany,Vegetables,Online,M,5/19/2015,389314544,5/22/2015,5680,154.06,90.93,875060.8,516482.4,358578.4
Lithuania,Personal Care,Online,H,8/28/2014,229848849,10/17/2014,6237,81.73,56.67,509750.01,353450.79,156299.22
Vatican City,Baby Food,Offline,C,7/20/2016,993069922,8/21/2016,313,255.28,159.42,79902.64,49898.46,30004.18
Poland,Clothes,Online,L,9/3/2012,926020276,9/12/2012,8833,109.28,35.84,965270.24,316574.72,648695.52
Czech Republic,Vegetables,Offline,H,9/24/2013,956482446,10/31/2013,3266,154.06,90.93,503159.96,296977.38,206182.58
Lithuania,Beverages,Online,L,11/12/2014,631898677,11/14/2014,1716,47.45,31.79,81424.2,54551.64,26872.56
Austria,Personal Care,Offline,L,5/13/2015,504947793,6/23/2015,4128,81.73,56.67,337381.44,233933.76,103447.68
Spain,Cosmetics,Online,M,10/17/2011,150831830,11/7/2011,3345,437.2,263.33,1462434,880838.85,581595.15
Armenia,Fruits,Online,C,3/18/2014,408990371,4/3/2014,8194,9.33,6.92,76450.02,56702.48,19747.54
Estonia,Clothes,Offline,C,5/1/2016,810047137,5/7/2016,9804,109.28,35.84,1071381.12,351375.36,720005.76
Ukraine,Beverages,Offline,C,10/3/2011,679605519,11/19/2011,9230,47.45,31.79,437963.5,293421.7,144541.8
Luxembourg,Meat,Offline,L,10/14/2013,600924098,11/10/2013,5649,421.89,364.69,2383256.61,2060133.81,323122.8
Serbia,Meat,Online,C,10/31/2012,490096509,12/16/2012,9303,421.89,364.69,3924842.67,3392711.07,532131.6
Poland,Personal Care,Online,H,3/27/2011,515148770,4/29/2011,2824,81.73,56.67,230805.52,160036.08,70769.44
Serbia,Baby Food,Offline,C,10/6/2014,714310729,11/6/2014,9273,255.28,159.42,2367211.44,1478301.66,888909.78
Cyprus,Fruits,Offline,H,10/21/2015,689749848,10/23/2015,1163,9.33,6.92,10850.79,8047.96,2802.83
Switzerland,Cosmetics,Offline,M,10/10/2014,832030951,11/21/2014,5303,437.2,263.33,2318471.6,1396438.99,922032.61
Kosovo,Vegetables,Offline,L,6/4/2015,745624339,7/6/2015,5666,154.06,90.93,872903.96,515209.38,357694.58
Luxembourg,Personal Care,Offline,L,10/18/2015,143814313,11/22/2015,6706,81.73,56.67,548081.38,380029.02,168052.36
Vatican City,Household,Online,M,11/17/2013,442314565,1/6/2014,9564,668.27,502.54,6391334.28,4806292.56,1585041.72
Germany,Fruits,Offline,L,12/27/2016,960025107,1/13/2017,1618,9.33,6.92,15095.94,11196.56,3899.38
Norway,Cosmetics,Offline,C,3/1/2014,682723748,3/3/2014,1984,437.2,263.33,867404.8,522446.72,344958.08
Iceland,Personal Care,Online,H,10/11/2010,844834315,11/5/2010,4103,81.73,56.67,335338.19,232517.01,102821.18
Austria,Baby Food,Online,M,12/7/2013,716563355,12/11/2013,5875,255.28,159.42,1499770,936592.5,563177.5
Armenia,Meat,Offline,H,2/8/2013,911985242,3/19/2013,5554,421.89,364.69,2343177.06,2025488.26,317688.8
Denmark,Baby Food,Online,M,5/31/2016,219719111,7/18/2016,8623,255.28,159.42,2201279.44,1374678.66,826600.78
Norway,Vegetables,Offline,M,11/18/2015,282829988,12/22/2015,4533,154.06,90.93,698353.98,412185.69,286168.29
Spain,Vegetables,Offline,C,10/15/2012,709437263,10/15/2012,7106,154.06,90.93,1094750.36,646148.58,448601.78
Croatia,Household,Offline,L,2/6/2011,757943618,3/12/2011,1215,668.27,502.54,811948.05,610586.1,201361.95
Portugal,Meat,Online,H,5/6/2011,928726947,5/19/2011,9797,421.89,364.69,4133256.33,3572867.93,560388.4
Belgium,Household,Online,M,2/14/2016,162836110,2/23/2016,5678,668.27,502.54,3794437.06,2853422.12,941014.94
Monaco,Fruits,Online,C,12/7/2016,344581735,12/7/2016,8248,9.33,6.92,76953.84,57076.16,19877.68
Slovakia,Fruits,Offline,L,9/17/2013,762564742,10/15/2013,8708,9.33,6.92,81245.64,60259.36,20986.28
Belgium,Household,Online,H,6/8/2017,568704545,7/24/2017,1168,668.27,502.54,780539.36,586966.72,193572.64
France,Cereal,Online,C,8/30/2010,119776570,10/18/2010,3404,205.7,117.11,700202.8,398642.44,301560.36
Belarus,Vegetables,Offline,L,2/26/2013,631993949,3/2/2013,9909,154.06,90.93,1526580.54,901025.37,625555.17
Finland,Household,Offline,H,1/28/2016,733722627,2/19/2016,3685,668.27,502.54,2462574.95,1851859.9,610715.05
Austria,Personal Care,Offline,L,11/29/2012,122416722,12/12/2012,4683,81.73,56.67,382741.59,265385.61,117355.98
Estonia,Clothes,Online,H,10/17/2012,280867898,11/4/2012,3907,109.28,35.84,426956.96,140026.88,286930.08
Serbia,Beverages,Offline,C,8/4/2011,452976024,8/11/2011,4526,47.45,31.79,214758.7,143881.54,70877.16
Malta,Meat,Offline,L,9/16/2014,699785602,10/26/2014,965,421.89,364.69,407123.85,351925.85,55198
Belgium,Cereal,Offline,C,8/18/2012,470055902,9/1/2012,8842,205.7,117.11,1818799.4,1035486.62,783312.78
Serbia,Personal Care,Online,M,3/10/2016,502695167,3/27/2016,7526,81.73,56.67,615099.98,426498.42,188601.56
Belgium,Baby Food,Online,H,1/26/2013,409696757,2/28/2013,7230,255.28,159.42,1845674.4,1152606.6,693067.8
Slovakia,Meat,Online,H,6/5/2010,615521752,7/22/2010,5420,421.89,364.69,2286643.8,1976619.8,310024
Cyprus,Vegetables,Online,M,11/12/2010,538789546,12/3/2010,8655,154.06,90.93,1333389.3,786999.15,546390.15
Romania,Personal Care,Online,M,5/26/2014,947611844,5/26/2014,8258,81.73,56.67,674926.34,467980.86,206945.48
Andorra,Baby Food,Offline,L,12/18/2012,787687385,12/31/2012,3056,255.28,159.42,780135.68,487187.52,292948.16
Moldova ,Beverages,Online,L,9/29/2011,468370616,11/11/2011,128,47.45,31.79,6073.6,4069.12,2004.48
Lithuania,Vegetables,Online,C,1/15/2016,938146865,2/15/2016,7360,154.06,90.93,1133881.6,669244.8,464636.8
Hungary,Beverages,Online,L,10/29/2015,750440728,11/29/2015,943,47.45,31.79,44745.35,29977.97,14767.38
Romania,Personal Care,Offline,M,1/16/2013,255845248,2/21/2013,9149,81.73,56.67,747747.77,518473.83,229273.94
Spain,Fruits,Offline,L,12/14/2010,251636540,1/20/2011,3699,9.33,6.92,34511.67,25597.08,8914.59
Slovakia,Meat,Offline,M,9/19/2015,896022021,10/3/2015,1683,421.89,364.69,710040.87,613773.27,96267.6
Romania,Fruits,Online,L,5/27/2015,871962821,7/7/2015,2031,9.33,6.92,18949.23,14054.52,4894.71
Lithuania,Office Supplies,Online,L,2/28/2013,666904723,4/12/2013,783,651.21,524.96,509897.43,411043.68,98853.75
Moldova ,Vegetables,Offline,M,10/26/2016,608945405,11/14/2016,9332,154.06,90.93,1437687.92,848558.76,589129.16
Netherlands,Personal Care,Online,H,5/28/2016,444768035,6/20/2016,5600,81.73,56.67,457688,317352,140336
Andorra,Fruits,Online,C,11/1/2013,944482028,11/10/2013,2075,9.33,6.92,19359.75,14359,5000.75
Switzerland,Beverages,Online,H,6/22/2015,960048711,7/24/2015,8603,47.45,31.79,408212.35,273489.37,134722.98
Malta,Personal Care,Online,M,2/10/2010,456307113,3/26/2010,270,81.73,56.67,22067.1,15300.9,6766.2
Spain,Fruits,Offline,H,1/25/2011,799898087,3/14/2011,6474,9.33,6.92,60402.42,44800.08,15602.34
Iceland,Snacks,Offline,L,5/12/2013,689109981,6/4/2013,1812,152.58,97.44,276474.96,176561.28,99913.68
Belgium,Office Supplies,Offline,L,1/20/2012,124983060,2/3/2012,4120,651.21,524.96,2682985.2,2162835.2,520150
Lithuania,Cosmetics,Offline,L,11/28/2011,316730105,1/1/2012,6331,437.2,263.33,2767913.2,1667142.23,1100770.97
Andorra,Personal Care,Offline,H,4/18/2011,577100503,4/26/2011,5718,81.73,56.67,467332.14,324039.06,143293.08
Portugal,Cereal,Online,L,11/13/2014,375914227,11/26/2014,228,205.7,117.11,46899.6,26701.08,20198.52
Sweden,Baby Food,Offline,C,10/18/2015,854620301,12/6/2015,9994,255.28,159.42,2551268.32,1593243.48,958024.84
France,Personal Care,Offline,H,12/15/2010,240931308,12/30/2010,5783,81.73,56.67,472644.59,327722.61,144921.98
Austria,Baby Food,Online,H,7/16/2012,726273381,8/20/2012,9288,255.28,159.42,2371040.64,1480692.96,890347.68
Belgium,Clothes,Online,H,9/6/2016,475988948,10/23/2016,4562,109.28,35.84,498535.36,163502.08,335033.28
Greece,Vegetables,Online,L,1/21/2011,100387418,2/21/2011,5723,154.06,90.93,881685.38,520392.39,361292.99
Finland,Office Supplies,Offline,L,11/7/2015,256065404,12/22/2015,4298,651.21,524.96,2798900.58,2256278.08,542622.5
Monaco,Baby Food,Online,M,1/4/2016,813656318,1/28/2016,7841,255.28,159.42,2001650.48,1250012.22,751638.26
Poland,Snacks,Offline,M,1/11/2011,291469705,1/30/2011,1218,152.58,97.44,185842.44,118681.92,67160.52
Ireland,Snacks,Offline,L,2/3/2012,791197860,2/17/2012,1884,152.58,97.44,287460.72,183576.96,103883.76
Slovakia,Meat,Online,M,5/1/2016,670680415,5/3/2016,8094,421.89,364.69,3414777.66,2951800.86,462976.8
Belgium,Beverages,Offline,L,4/2/2011,555373322,4/20/2011,6163,47.45,31.79,292434.35,195921.77,96512.58
Latvia,Vegetables,Online,L,11/19/2010,863651406,12/26/2010,2498,154.06,90.93,384841.88,227143.14,157698.74
Croatia,Meat,Offline,L,8/27/2014,550105035,9/13/2014,7159,421.89,364.69,3020310.51,2610815.71,409494.8
Vatican City,Snacks,Offline,H,5/29/2016,321892392,7/7/2016,3967,152.58,97.44,605284.86,386544.48,218740.38
Belgium,Snacks,Offline,M,11/30/2016,957267367,12/22/2016,5541,152.58,97.44,845445.78,539915.04,305530.74
Lithuania,Cosmetics,Offline,H,8/13/2014,515507972,8/19/2014,9119,437.2,263.33,3986826.8,2401306.27,1585520.53
Austria,Fruits,Offline,C,10/12/2010,883956372,11/18/2010,1189,9.33,6.92,11093.37,8227.88,2865.49
Hungary,Fruits,Offline,L,10/25/2011,130405843,11/20/2011,8842,9.33,6.92,82495.86,61186.64,21309.22
Macedonia,Household,Offline,H,9/29/2012,590102136,10/16/2012,3190,668.27,502.54,2131781.3,1603102.6,528678.7
Czech Republic,Meat,Online,C,4/9/2013,941234195,5/24/2013,969,421.89,364.69,408811.41,353384.61,55426.8
Armenia,Personal Care,Offline,H,3/21/2014,368924176,3/24/2014,1717,81.73,56.67,140330.41,97302.39,43028.02
Austria,Snacks,Offline,C,3/14/2017,875373733,4/16/2017,1395,152.58,97.44,212849.1,135928.8,76920.3
Kosovo,Vegetables,Offline,H,5/31/2015,301508033,6/30/2015,1782,154.06,90.93,274534.92,162037.26,112497.66
Kosovo,Cosmetics,Online,C,7/18/2014,957338607,7/31/2014,6623,437.2,263.33,2895575.6,1744034.59,1151541.01
Kosovo,Beverages,Online,C,2/28/2011,884521138,3/13/2011,8316,47.45,31.79,394594.2,264365.64,130228.56
Armenia,Beverages,Online,L,12/5/2011,558428466,12/6/2011,247,47.45,31.79,11720.15,7852.13,3868.02
Poland,Personal Care,Online,M,11/4/2011,745690858,11/23/2011,5351,81.73,56.67,437337.23,303241.17,134096.06
Bosnia and Herzegovina,Cosmetics,Offline,C,10/10/2015,604853427,10/17/2015,8425,437.2,263.33,3683410,2218555.25,1464854.75
Belgium,Cereal,Online,L,1/21/2014,302127730,1/31/2014,5164,205.7,117.11,1062234.8,604756.04,457478.76
Slovakia,Personal Care,Online,C,6/12/2015,941470658,7/22/2015,944,81.73,56.67,77153.12,53496.48,23656.64
Hungary,Beverages,Offline,M,5/28/2017,579369437,6/16/2017,7146,47.45,31.79,339077.7,227171.34,111906.36
Armenia,Clothes,Offline,M,10/30/2015,480129849,11/20/2015,9947,109.28,35.84,1087008.16,356500.48,730507.68
Greece,Meat,Offline,C,8/17/2011,857656562,9/6/2011,8491,421.89,364.69,3582267.99,3096582.79,485685.2
Russia,Fruits,Offline,C,2/19/2016,294882762,3/30/2016,1217,9.33,6.92,11354.61,8421.64,2932.97
Montenegro,Fruits,Offline,L,5/13/2010,312620103,5/14/2010,90,9.33,6.92,839.7,622.8,216.9
Croatia,Meat,Offline,H,3/25/2011,631884515,5/8/2011,7525,421.89,364.69,3174722.25,2744292.25,430430
San Marino,Office Supplies,Offline,M,2/4/2015,284060800,3/6/2015,8758,651.21,524.96,5703297.18,4597599.68,1105697.5
France,Meat,Online,L,7/8/2010,982853496,8/21/2010,7045,421.89,364.69,2972215.05,2569241.05,402974
Georgia,Meat,Offline,C,10/21/2014,110560071,10/26/2014,6037,421.89,364.69,2546949.93,2201633.53,345316.4
Russia,Clothes,Offline,M,6/21/2017,954729354,7/31/2017,4487,109.28,35.84,490339.36,160814.08,329525.28
Netherlands,Vegetables,Online,L,7/10/2017,607947623,7/12/2017,4067,154.06,90.93,626562.02,369812.31,256749.71
Slovenia,Beverages,Online,L,1/7/2013,309725463,1/27/2013,3502,47.45,31.79,166169.9,111328.58,54841.32
Lithuania,Household,Offline,C,3/25/2010,871459853,5/13/2010,3191,668.27,502.54,2132449.57,1603605.14,528844.43
Switzerland,Clothes,Offline,L,5/17/2015,574769341,6/2/2015,5876,109.28,35.84,642129.28,210595.84,431533.44
Sweden,Snacks,Offline,L,10/3/2015,743471705,10/15/2015,8654,152.58,97.44,1320427.32,843245.76,477181.56
Portugal,Snacks,Online,H,12/31/2010,164932525,2/7/2011,6054,152.58,97.44,923719.32,589901.76,333817.56
Iceland,Clothes,Online,L,2/8/2015,983689486,3/1/2015,4434,109.28,35.84,484547.52,158914.56,325632.96
Montenegro,Clothes,Offline,C,6/13/2010,162787187,7/30/2010,1201,109.28,35.84,131245.28,43043.84,88201.44
Malta,Cosmetics,Offline,C,7/29/2012,561325252,8/10/2012,7471,437.2,263.33,3266321.2,1967338.43,1298982.77
Latvia,Personal Care,Offline,H,12/16/2016,222336518,1/25/2017,3171,81.73,56.67,259165.83,179700.57,79465.26
Italy,Personal Care,Online,L,3/26/2016,540913426,4/22/2016,7158,81.73,56.67,585023.34,405643.86,179379.48
Georgia,Cosmetics,Offline,M,9/28/2010,604198110,10/30/2010,4502,437.2,263.33,1968274.4,1185511.66,782762.74
Russia,Vegetables,Online,L,1/23/2012,475466668,3/10/2012,8,154.06,90.93,1232.48,727.44,505.04
Bulgaria,Household,Offline,C,11/3/2016,434826266,11/3/2016,3610,668.27,502.54,2412454.7,1814169.4,598285.3
Liechtenstein,Personal Care,Online,L,4/29/2014,988541495,5/15/2014,251,81.73,56.67,20514.23,14224.17,6290.06
Slovenia,Cosmetics,Offline,L,6/14/2010,409995019,6/28/2010,5492,437.2,263.33,2401102.4,1446208.36,954894.04
Sweden,Snacks,Online,C,5/22/2015,538324344,5/24/2015,991,152.58,97.44,151206.78,96563.04,54643.74
Lithuania,Vegetables,Online,C,5/27/2010,440731847,6/2/2010,1202,154.06,90.93,185180.12,109297.86,75882.26
San Marino,Snacks,Offline,C,1/3/2016,552004039,1/14/2016,9117,152.58,97.44,1391071.86,888360.48,502711.38
Croatia,Clothes,Online,M,5/28/2014,718469655,6/23/2014,9992,109.28,35.84,1091925.76,358113.28,733812.48
Bulgaria,Vegetables,Offline,L,3/26/2011,326072776,4/15/2011,1035,154.06,90.93,159452.1,94112.55,65339.55
Switzerland,Meat,Offline,C,11/29/2014,293775546,12/11/2014,3567,421.89,364.69,1504881.63,1300849.23,204032.4
Austria,Snacks,Offline,L,5/22/2017,848695838,6/22/2017,6813,152.58,97.44,1039527.54,663858.72,375668.82
Belgium,Vegetables,Online,C,4/26/2012,757476270,6/2/2012,2916,154.06,90.93,449238.96,265151.88,184087.08
Poland,Cosmetics,Offline,H,7/2/2013,115353715,8/2/2013,4583,437.2,263.33,2003687.6,1206841.39,796846.21
Armenia,Vegetables,Online,H,1/4/2011,440557181,2/19/2011,9515,154.06,90.93,1465880.9,865198.95,600681.95
Norway,Beverages,Offline,H,12/3/2014,184872281,12/26/2014,6671,47.45,31.79,316538.95,212071.09,104467.86
Estonia,Meat,Offline,L,5/30/2015,601179873,6/30/2015,1339,421.89,364.69,564910.71,488319.91,76590.8
Montenegro,Cosmetics,Offline,L,3/7/2013,987673318,3/16/2013,3338,437.2,263.33,1459373.6,878995.54,580378.06
Finland,Personal Care,Offline,C,9/3/2013,553336131,10/23/2013,3312,81.73,56.67,270689.76,187691.04,82998.72
Cyprus,Personal Care,Offline,C,8/28/2013,431994712,10/8/2013,5690,81.73,56.67,465043.7,322452.3,142591.4
San Marino,Vegetables,Online,L,5/12/2011,522198474,6/29/2011,8988,154.06,90.93,1384691.28,817278.84,567412.44
Malta,Baby Food,Online,L,8/8/2011,300385367,8/15/2011,9560,255.28,159.42,2440476.8,1524055.2,916421.6
Serbia,Meat,Offline,L,11/16/2011,942639672,11/17/2011,6881,421.89,364.69,2903025.09,2509431.89,393593.2
Lithuania,Meat,Online,H,12/28/2014,680589139,1/1/2015,305,421.89,364.69,128676.45,111230.45,17446
Monaco,Baby Food,Online,M,10/6/2011,171847903,11/16/2011,2468,255.28,159.42,630031.04,393448.56,236582.48
Switzerland,Baby Food,Online,L,12/24/2013,322355020,1/27/2014,869,255.28,159.42,221838.32,138535.98,83302.34
Russia,Cosmetics,Offline,C,4/1/2015,962480723,4/21/2015,8289,437.2,263.33,3623950.8,2182742.37,1441208.43
Andorra,Baby Food,Offline,L,3/2/2010,275616347,3/2/2010,9857,255.28,159.42,2516294.96,1571402.94,944892.02
San Marino,Clothes,Online,C,6/3/2010,194036424,7/11/2010,8545,109.28,35.84,933797.6,306252.8,627544.8
Germany,Vegetables,Offline,M,3/31/2013,666671693,4/12/2013,1824,154.06,90.93,281005.44,165856.32,115149.12
Ukraine,Snacks,Offline,C,10/27/2011,869982707,10/31/2011,6071,152.58,97.44,926313.18,591558.24,334754.94
Bulgaria,Cosmetics,Offline,L,5/23/2017,434924972,6/10/2017,2819,437.2,263.33,1232466.8,742327.27,490139.53
Vatican City,Household,Offline,L,6/6/2014,398725879,6/12/2014,703,668.27,502.54,469793.81,353285.62,116508.19
Finland,Cosmetics,Offline,C,11/25/2014,514849221,12/9/2014,4181,437.2,263.33,1827933.2,1100982.73,726950.47
Liechtenstein,Meat,Online,H,8/1/2010,782562863,9/2/2010,6596,421.89,364.69,2782786.44,2405495.24,377291.2
Belgium,Fruits,Online,M,2/5/2016,499425017,2/29/2016,9816,9.33,6.92,91583.28,67926.72,23656.56
Georgia,Baby Food,Offline,M,2/27/2015,505845582,3/1/2015,9804,255.28,159.42,2502765.12,1562953.68,939811.44
Italy,Household,Online,H,10/19/2010,770369756,11/11/2010,8385,668.27,502.54,5603443.95,4213797.9,1389646.05
Belarus,Beverages,Offline,L,8/14/2011,145276010,9/16/2011,9254,47.45,31.79,439102.3,294184.66,144917.64
Sweden,Personal Care,Online,H,12/3/2016,343479239,12/30/2016,1995,81.73,56.67,163051.35,113056.65,49994.7
Spain,Beverages,Online,L,7/25/2011,351116454,9/6/2011,2016,47.45,31.79,95659.2,64088.64,31570.56
Moldova ,Vegetables,Online,M,3/7/2016,536621463,3/13/2016,7071,154.06,90.93,1089358.26,642966.03,446392.23
Portugal,Baby Food,Online,L,4/18/2012,210438239,6/3/2012,2206,255.28,159.42,563147.68,351680.52,211467.16
Latvia,Personal Care,Online,L,10/8/2011,786620509,11/12/2011,7344,81.73,56.67,600225.12,416184.48,184040.64
France,Cosmetics,Offline,C,11/9/2016,930344426,11/18/2016,8445,437.2,263.33,3692154,2223821.85,1468332.15
Andorra,Meat,Online,C,9/18/2012,274488961,10/13/2012,6238,421.89,364.69,2631749.82,2274936.22,356813.6
Macedonia,Household,Offline,M,2/17/2017,475218188,3/9/2017,6477,668.27,502.54,4328384.79,3254951.58,1073433.21
Netherlands,Meat,Offline,H,1/30/2014,526744925,3/5/2014,4384,421.89,364.69,1849565.76,1598800.96,250764.8
Cyprus,Cosmetics,Offline,M,9/3/2016,430726993,9/15/2016,544,437.2,263.33,237836.8,143251.52,94585.28
Bosnia and Herzegovina,Office Supplies,Offline,L,2/3/2017,773275125,3/24/2017,8148,651.21,524.96,5306059.08,4277374.08,1028685
Portugal,Personal Care,Offline,H,2/8/2013,136789500,3/2/2013,7908,81.73,56.67,646320.84,448146.36,198174.48
Denmark,Beverages,Online,L,5/27/2017,793713128,6/19/2017,6208,47.45,31.79,294569.6,197352.32,97217.28
Slovenia,Cosmetics,Offline,C,3/6/2015,967909514,3/28/2015,4789,437.2,263.33,2093750.8,1261087.37,832663.43
Slovenia,Fruits,Offline,H,10/25/2010,305709445,10/27/2010,5073,9.33,6.92,47331.09,35105.16,12225.93
Liechtenstein,Baby Food,Offline,C,7/15/2015,656010234,7/19/2015,6861,255.28,159.42,1751476.08,1093780.62,657695.46
Liechtenstein,Beverages,Online,H,3/11/2011,156792342,4/10/2011,7193,47.45,31.79,341307.85,228665.47,112642.38
Slovakia,Personal Care,Online,L,10/20/2013,616353023,11/10/2013,1411,81.73,56.67,115321.03,79961.37,35359.66
Serbia,Snacks,Online,M,7/2/2013,732645022,7/2/2013,4798,152.58,97.44,732078.84,467517.12,264561.72
Montenegro,Meat,Offline,C,10/18/2010,839206826,10/18/2010,8804,421.89,364.69,3714319.56,3210730.76,503588.8
Liechtenstein,Baby Food,Offline,C,12/30/2011,804772841,1/14/2012,9022,255.28,159.42,2303136.16,1438287.24,864848.92
Austria,Beverages,Offline,M,1/30/2011,239794480,3/4/2011,9370,47.45,31.79,444606.5,297872.3,146734.2
Lithuania,Office Supplies,Online,H,6/24/2010,703095233,8/3/2010,359,651.21,524.96,233784.39,188460.64,45323.75
France,Meat,Online,C,3/12/2016,778791892,4/6/2016,682,421.89,364.69,287728.98,248718.58,39010.4
Austria,Snacks,Offline,C,3/1/2017,811533725,3/7/2017,9718,152.58,97.44,1482772.44,946921.92,535850.52
Hungary,Beverages,Online,M,9/26/2012,382960498,10/8/2012,5376,47.45,31.79,255091.2,170903.04,84188.16
Georgia,Meat,Offline,M,9/21/2013,185970056,11/5/2013,1527,421.89,364.69,644226.03,556881.63,87344.4
Hungary,Snacks,Offline,C,2/4/2017,735727632,2/14/2017,7011,152.58,97.44,1069738.38,683151.84,386586.54
Estonia,Snacks,Offline,L,3/9/2012,862951028,3/18/2012,5241,152.58,97.44,799671.78,510683.04,288988.74
Poland,Cosmetics,Offline,L,9/9/2014,144088971,9/9/2014,7983,437.2,263.33,3490167.6,2102163.39,1388004.21
Serbia,Beverages,Online,L,1/25/2013,337120473,2/27/2013,294,47.45,31.79,13950.3,9346.26,4604.04
