Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Mexico,Cereal,Offline,M,7/3/2012,136492097,8/5/2012,9899,205.7,117.11,2036224.3,1159271.89,876952.41
United States of America,Meat,Online,H,8/6/2016,912505805,8/12/2016,9600,421.89,364.69,4050144,3501024,549120
Mexico,Vegetables,Offline,M,1/13/2017,914843833,2/11/2017,1475,154.06,90.93,227238.5,134121.75,93116.75
Greenland,Office Supplies,Offline,H,9/9/2010,304799640,9/19/2010,5842,651.21,524.96,3804368.82,3066816.32,737552.5
Canada,Clothes,Online,C,8/12/2014,765234506,9/30/2014,8750,109.28,35.84,956200,313600,642600
Greenland,Baby Food,Offline,C,8/30/2015,781724298,9/30/2015,8446,255.28,159.42,2156094.88,1346461.32,809633.56
Canada,Fruits,Online,H,7/11/2015,661047637,7/14/2015,7541,9.33,6.92,70357.53,52183.72,18173.81
United States of America,Office Supplies,Offline,M,5/13/2014,210395324,6/5/2014,9507,651.21,524.96,6191053.47,4990794.72,1200258.75
Canada,Fruits,Online,M,1/21/2016,629226338,1/28/2016,911,9.33,6.92,8499.63,6304.12,2195.51
Mexico,Baby Food,Online,H,11/5/2010,810516631,12/7/2010,8737,255.28,159.42,2230381.36,1392852.54,837528.82
United States of America,Snacks,Offline,H,6/7/2017,633330333,7/27/2017,5374,152.58,97.44,819964.92,523642.56,296322.36
United States of America,Clothes,Online,C,12/6/2011,231914365,1/11/2012,7469,109.28,35.84,816212.32,267688.96,548523.36
Mexico,Cosmetics,Offline,C,2/21/2016,238325488,2/29/2016,4663,437.2,263.33,2038663.6,1227907.79,810755.81
Canada,Snacks,Online,L,7/18/2015,605592858,9/3/2015,7239,152.58,97.44,1104526.62,705368.16,399158.46
Greenland,Clothes,Online,C,3/31/2017,329518878,4/12/2017,813,109.28,35.84,88844.64,29137.92,59706.72
Greenland,Snacks,Online,H,5/4/2013,273134124,5/17/2013,5312,152.58,97.44,810504.96,517601.28,292903.68
Greenland,Baby Food,Online,L,12/13/2014,669095122,1/17/2015,8970,255.28,159.42,2289861.6,1429997.4,859864.2
United States of America,Household,Offline,L,3/30/2013,725157582,5/12/2013,9098,668.27,502.54,6079920.46,4572108.92,1507811.54
Mexico,Cosmetics,Online,L,3/24/2016,354238116,4/7/2016,5785,437.2,263.33,2529202,1523364.05,1005837.95
Canada,Vegetables,Online,L,5/25/2015,874481523,6/9/2015,7370,154.06,90.93,1135422.2,670154.1,465268.1
Greenland,Fruits,Offline,L,8/25/2012,414483106,9/26/2012,3617,9.33,6.92,33746.61,25029.64,8716.97
Greenland,Office Supplies,Offline,M,7/28/2010,371782767,9/11/2010,7638,651.21,524.96,4973941.98,4009644.48,964297.5
Mexico,Beverages,Offline,H,10/18/2012,388709008,11/19/2012,6488,47.45,31.79,307855.6,206253.52,101602.08
United States of America,Personal Care,Offline,L,3/19/2015,378957355,4/4/2015,757,81.73,56.67,61869.61,42899.19,18970.42
Greenland,Meat,Offline,L,6/12/2013,246217191,7/23/2013,9993,421.89,364.69,4215946.77,3644347.17,571599.6
Mexico,Cosmetics,Offline,M,12/24/2011,390371549,1/23/2012,8471,437.2,263.33,3703521.2,2230668.43,1472852.77
United States of America,Cosmetics,Offline,C,4/15/2015,375575196,5/23/2015,9902,437.2,263.33,4329154.4,2607493.66,1721660.74
Greenland,Fruits,Online,H,9/8/2010,392174422,10/9/2010,1981,9.33,6.92,18482.73,13708.52,4774.21
Greenland,Cosmetics,Offline,L,9/20/2013,882331597,10/2/2013,382,437.2,263.33,167010.4,100592.06,66418.34
United States of America,Beverages,Online,H,10/25/2016,771297156,12/4/2016,2823,47.45,31.79,133951.35,89743.17,44208.18
Canada,Household,Offline,C,4/13/2015,679340302,5/20/2015,747,668.27,502.54,499197.69,375397.38,123800.31
Mexico,Clothes,Offline,M,1/5/2014,409298074,1/7/2014,9250,109.28,35.84,1010840,331520,679320
Greenland,Cosmetics,Offline,H,4/19/2010,964111077,5/28/2010,747,437.2,263.33,326588.4,196707.51,129880.89
United States of America,Office Supplies,Offline,H,5/5/2014,812729775,6/23/2014,3656,651.21,524.96,2380823.76,1919253.76,461570
Greenland,Beverages,Online,L,5/27/2013,681948268,6/19/2013,2502,47.45,31.79,118719.9,79538.58,39181.32
United States of America,Office Supplies,Online,C,5/23/2014,642744243,6/19/2014,1159,651.21,524.96,754752.39,608428.64,146323.75
Greenland,Cereal,Offline,C,10/16/2011,701804769,11/22/2011,8482,205.7,117.11,1744747.4,993327.02,751420.38
Mexico,Personal Care,Offline,L,7/25/2015,793252646,8/1/2015,9941,81.73,56.67,812477.93,563356.47,249121.46
Mexico,Vegetables,Offline,M,12/31/2011,291229379,1/11/2012,100,154.06,90.93,15406,9093,6313
Canada,Meat,Offline,M,12/9/2015,212026965,1/7/2016,2346,421.89,364.69,989753.94,855562.74,134191.2
United States of America,Cereal,Online,H,10/2/2013,439358127,11/4/2013,4688,205.7,117.11,964321.6,549011.68,415309.92
Canada,Household,Offline,L,7/1/2013,186237418,8/3/2013,645,668.27,502.54,431034.15,324138.3,106895.85
Mexico,Cereal,Online,L,10/26/2015,628509223,12/13/2015,8701,205.7,117.11,1789795.7,1018974.11,770821.59
Canada,Meat,Online,L,9/11/2010,439483010,10/21/2010,1644,421.89,364.69,693587.16,599550.36,94036.8
United States of America,Cosmetics,Online,C,5/30/2012,413765990,6/20/2012,1406,437.2,263.33,614703.2,370241.98,244461.22
Greenland,Cosmetics,Offline,H,7/20/2011,589035260,8/28/2011,7478,437.2,263.33,3269381.6,1969181.74,1300199.86
Mexico,Fruits,Online,L,2/16/2017,440189397,2/23/2017,679,9.33,6.92,6335.07,4698.68,1636.39
Canada,Clothes,Offline,C,9/4/2011,922481048,10/20/2011,1496,109.28,35.84,163482.88,53616.64,109866.24
Canada,Cereal,Online,M,5/7/2010,178880870,5/29/2010,3679,205.7,117.11,756770.3,430847.69,325922.61
United States of America,Personal Care,Online,M,11/19/2015,205688369,12/23/2015,6614,81.73,56.67,540562.22,374815.38,165746.84
Mexico,Fruits,Offline,H,12/21/2010,728144919,12/22/2010,3117,9.33,6.92,29081.61,21569.64,7511.97
Greenland,Clothes,Offline,C,7/21/2015,852328622,8/3/2015,1835,109.28,35.84,200528.8,65766.4,134762.4
Canada,Baby Food,Offline,L,7/8/2012,559551990,7/24/2012,2723,255.28,159.42,695127.44,434100.66,261026.78
Greenland,Baby Food,Online,M,11/12/2010,183504569,12/22/2010,1935,255.28,159.42,493966.8,308477.7,185489.1
Mexico,Fruits,Online,C,6/30/2012,505001008,7/10/2012,9875,9.33,6.92,92133.75,68335,23798.75
United States of America,Fruits,Offline,C,5/20/2013,540022504,7/6/2013,3514,9.33,6.92,32785.62,24316.88,8468.74
United States of America,Baby Food,Online,M,1/28/2010,139001357,1/29/2010,2445,255.28,159.42,624159.6,389781.9,234377.7
Mexico,Baby Food,Online,M,11/23/2014,332267177,11/23/2014,4096,255.28,159.42,1045626.88,652984.32,392642.56
United States of America,Vegetables,Offline,C,8/9/2015,575958526,9/5/2015,7782,154.06,90.93,1198894.92,707617.26,491277.66
United States of America,Vegetables,Offline,H,2/25/2015,279576146,3/25/2015,1649,154.06,90.93,254044.94,149943.57,104101.37
United States of America,Office Supplies,Offline,C,12/24/2012,798905026,1/27/2013,2606,651.21,524.96,1697053.26,1368045.76,329007.5
Mexico,Vegetables,Online,M,11/4/2011,972314345,11/23/2011,8277,154.06,90.93,1275154.62,752627.61,522527.01
United States of America,Vegetables,Offline,H,4/16/2010,763109338,4/21/2010,9866,154.06,90.93,1519955.96,897115.38,622840.58
United States of America,Meat,Online,C,3/10/2012,729724204,4/8/2012,463,421.89,364.69,195335.07,168851.47,26483.6
Mexico,Cereal,Online,H,5/22/2015,542417609,5/23/2015,2279,205.7,117.11,468790.3,266893.69,201896.61
United States of America,Baby Food,Offline,C,4/18/2010,854105317,5/13/2010,7598,255.28,159.42,1939617.44,1211273.16,728344.28
Greenland,Meat,Online,H,6/24/2010,846437203,7/11/2010,8433,421.89,364.69,3557798.37,3075430.77,482367.6
Mexico,Household,Offline,M,8/9/2013,905627334,9/14/2013,4108,668.27,502.54,2745253.16,2064434.32,680818.84
Greenland,Meat,Offline,H,1/9/2010,327996671,1/26/2010,359,421.89,364.69,151458.51,130923.71,20534.8
Canada,Household,Offline,L,1/5/2015,134221875,2/9/2015,8090,668.27,502.54,5406304.3,4065548.6,1340755.7
Canada,Office Supplies,Offline,C,12/29/2013,265325677,12/30/2013,4619,651.21,524.96,3007938.99,2424790.24,583148.75
Canada,Household,Online,M,10/21/2011,709047162,11/24/2011,1667,668.27,502.54,1114006.09,837734.18,276271.91
Greenland,Clothes,Online,H,5/28/2013,463511312,6/17/2013,2152,109.28,35.84,235170.56,77127.68,158042.88
United States of America,Cosmetics,Online,H,8/10/2016,325559937,9/5/2016,9275,437.2,263.33,4055030,2442385.75,1612644.25
Mexico,Household,Offline,H,9/19/2015,417979419,10/12/2015,8253,668.27,502.54,5515232.31,4147462.62,1367769.69
Greenland,Cereal,Offline,M,5/16/2015,838940322,5/19/2015,9939,205.7,117.11,2044452.3,1163956.29,880496.01
Greenland,Cosmetics,Online,C,12/31/2010,632623946,2/1/2011,6339,437.2,263.33,2771410.8,1669248.87,1102161.93
Mexico,Clothes,Offline,H,11/15/2015,549519670,12/31/2015,3937,109.28,35.84,430235.36,141102.08,289133.28
Mexico,Personal Care,Online,C,11/26/2015,478676307,1/7/2016,9811,81.73,56.67,801853.03,555989.37,245863.66
United States of America,Clothes,Offline,H,3/11/2010,246767795,3/19/2010,2929,109.28,35.84,320081.12,104975.36,215105.76
Mexico,Meat,Offline,M,4/8/2013,717011392,5/23/2013,8459,421.89,364.69,3568767.51,3084912.71,483854.8
Greenland,Office Supplies,Online,C,12/24/2013,214395892,2/7/2014,3364,651.21,524.96,2190670.44,1765965.44,424705
Greenland,Fruits,Offline,L,10/26/2016,793928134,11/28/2016,9833,9.33,6.92,91741.89,68044.36,23697.53
Canada,Office Supplies,Online,M,2/18/2017,772253310,3/11/2017,5771,651.21,524.96,3758132.91,3029544.16,728588.75
Canada,Household,Offline,C,1/14/2015,344512641,2/22/2015,7801,668.27,502.54,5213174.27,3920314.54,1292859.73
Mexico,Beverages,Online,M,3/10/2017,583257997,3/15/2017,7857,47.45,31.79,372814.65,249774.03,123040.62
Canada,Household,Offline,H,11/20/2016,940617930,12/20/2016,8603,668.27,502.54,5749126.81,4323351.62,1425775.19
United States of America,Personal Care,Offline,L,2/6/2016,698734176,2/13/2016,9825,81.73,56.67,802997.25,556782.75,246214.5
Canada,Clothes,Online,H,4/30/2011,705566298,6/8/2011,1602,109.28,35.84,175066.56,57415.68,117650.88
Canada,Meat,Offline,M,9/18/2011,767884099,10/8/2011,2824,421.89,364.69,1191417.36,1029884.56,161532.8
Canada,Fruits,Online,L,8/30/2011,212619197,10/2/2011,7600,9.33,6.92,70908,52592,18316
Greenland,Meat,Offline,M,7/8/2014,317257964,8/5/2014,2537,421.89,364.69,1070334.93,925218.53,145116.4
United States of America,Clothes,Offline,H,12/1/2011,465739905,1/3/2012,1643,109.28,35.84,179547.04,58885.12,120661.92
Canada,Cereal,Offline,H,11/11/2011,126865327,12/5/2011,1124,205.7,117.11,231206.8,131631.64,99575.16
United States of America,Meat,Online,C,5/27/2017,747861087,6/9/2017,7570,421.89,364.69,3193707.3,2760703.3,433004
Canada,Personal Care,Online,H,6/21/2013,653888499,7/19/2013,8993,81.73,56.67,734997.89,509633.31,225364.58
Greenland,Vegetables,Online,C,4/23/2017,782020413,5/26/2017,6073,154.06,90.93,935606.38,552217.89,383388.49
Mexico,Meat,Offline,M,9/21/2016,389638984,10/14/2016,1689,421.89,364.69,712572.21,615961.41,96610.8
Canada,Vegetables,Online,H,3/26/2012,379321277,5/9/2012,8450,154.06,90.93,1301807,768358.5,533448.5
United States of America,Fruits,Offline,L,4/12/2010,318993031,4/16/2010,5982,9.33,6.92,55812.06,41395.44,14416.62
Mexico,Cereal,Offline,C,8/26/2011,558497130,9/13/2011,567,205.7,117.11,116631.9,66401.37,50230.53
Canada,Cereal,Offline,H,7/10/2016,188590896,7/11/2016,7092,205.7,117.11,1458824.4,830544.12,628280.28
United States of America,Household,Offline,C,2/14/2016,909024941,2/24/2016,9536,668.27,502.54,6372622.72,4792221.44,1580401.28
Canada,Office Supplies,Offline,C,12/18/2016,171919143,1/18/2017,3550,651.21,524.96,2311795.5,1863608,448187.5
Canada,Personal Care,Online,M,6/9/2013,899481427,7/2/2013,5398,81.73,56.67,441178.54,305904.66,135273.88
Mexico,Clothes,Online,L,4/13/2014,954416501,4/17/2014,1907,109.28,35.84,208396.96,68346.88,140050.08
United States of America,Baby Food,Online,M,8/11/2016,722367656,8/30/2016,3497,255.28,159.42,892714.16,557491.74,335222.42
United States of America,Vegetables,Offline,L,3/9/2013,935209310,4/4/2013,8072,154.06,90.93,1243572.32,733986.96,509585.36
Mexico,Baby Food,Offline,M,11/13/2015,545898473,12/30/2015,2344,255.28,159.42,598376.32,373680.48,224695.84
Canada,Baby Food,Offline,C,6/21/2017,191931426,8/5/2017,5629,255.28,159.42,1436971.12,897375.18,539595.94
Mexico,Vegetables,Online,M,10/24/2013,538739335,11/14/2013,3796,154.06,90.93,584811.76,345170.28,239641.48
United States of America,Clothes,Offline,C,10/16/2012,341400420,11/8/2012,6826,109.28,35.84,745945.28,244643.84,501301.44
Mexico,Office Supplies,Offline,L,3/8/2017,317512452,4/22/2017,7845,651.21,524.96,5108742.45,4118311.2,990431.25
Canada,Vegetables,Online,M,1/8/2015,225217854,1/12/2015,5823,154.06,90.93,897091.38,529485.39,367605.99
United States of America,Snacks,Online,C,2/13/2010,734332454,2/13/2010,4146,152.58,97.44,632596.68,403986.24,228610.44
United States of America,Beverages,Online,M,12/11/2012,778752410,12/29/2012,8999,47.45,31.79,427002.55,286078.21,140924.34
Canada,Beverages,Online,L,3/23/2014,790291488,4/30/2014,3668,47.45,31.79,174046.6,116605.72,57440.88
Canada,Cosmetics,Offline,M,2/9/2017,121467435,2/23/2017,3768,437.2,263.33,1647369.6,992227.44,655142.16
Canada,Beverages,Offline,L,11/10/2014,640557277,11/10/2014,3988,47.45,31.79,189230.6,126778.52,62452.08
United States of America,Office Supplies,Offline,M,3/15/2014,954177463,4/19/2014,1170,651.21,524.96,761915.7,614203.2,147712.5
Canada,Vegetables,Offline,M,8/13/2010,264494407,9/10/2010,8627,154.06,90.93,1329075.62,784453.11,544622.51
Canada,Fruits,Offline,L,3/26/2010,158489215,5/1/2010,9336,9.33,6.92,87104.88,64605.12,22499.76
Greenland,Fruits,Online,H,4/8/2011,190367591,4/21/2011,2855,9.33,6.92,26637.15,19756.6,6880.55
Canada,Baby Food,Online,L,5/18/2017,753960645,6/25/2017,2564,255.28,159.42,654537.92,408752.88,245785.04
Greenland,Beverages,Online,C,7/5/2013,170848834,8/11/2013,6821,47.45,31.79,323656.45,216839.59,106816.86
United States of America,Cosmetics,Offline,M,5/14/2016,300165212,7/2/2016,4411,437.2,263.33,1928489.2,1161548.63,766940.57
United States of America,Clothes,Online,C,5/24/2014,380619895,6/7/2014,2740,109.28,35.84,299427.2,98201.6,201225.6
Greenland,Office Supplies,Online,H,3/7/2016,349474084,4/20/2016,6002,651.21,524.96,3908562.42,3150809.92,757752.5
Mexico,Cereal,Online,C,2/11/2014,707202661,3/31/2014,5838,205.7,117.11,1200876.6,683688.18,517188.42
Mexico,Vegetables,Online,C,6/6/2012,314623820,6/9/2012,3035,154.06,90.93,467572.1,275972.55,191599.55
Mexico,Cosmetics,Offline,H,4/20/2010,901413905,5/24/2010,7261,437.2,263.33,3174509.2,1912039.13,1262470.07
United States of America,Personal Care,Online,H,2/29/2016,294923102,4/7/2016,3155,81.73,56.67,257858.15,178793.85,79064.3
Mexico,Snacks,Offline,M,10/25/2011,496278035,10/29/2011,8554,152.58,97.44,1305169.32,833501.76,471667.56
United States of America,Snacks,Online,L,10/28/2011,655639016,10/28/2011,7009,152.58,97.44,1069433.22,682956.96,386476.26
Greenland,Snacks,Online,C,10/2/2012,252882802,11/1/2012,2496,152.58,97.44,380839.68,243210.24,137629.44
Greenland,Personal Care,Online,H,10/31/2010,298035323,11/3/2010,4130,81.73,56.67,337544.9,234047.1,103497.8
Mexico,Clothes,Online,C,4/29/2010,168017280,5/26/2010,8902,109.28,35.84,972810.56,319047.68,653762.88
Mexico,Clothes,Offline,M,4/19/2010,635668361,5/12/2010,7249,109.28,35.84,792170.72,259804.16,532366.56
Greenland,Beverages,Offline,C,4/24/2011,345203578,5/3/2011,2265,47.45,31.79,107474.25,72004.35,35469.9
Mexico,Vegetables,Offline,C,12/26/2015,832035672,2/9/2016,6700,154.06,90.93,1032202,609231,422971
United States of America,Baby Food,Online,M,1/27/2014,223923957,3/4/2014,2930,255.28,159.42,747970.4,467100.6,280869.8
United States of America,Clothes,Online,L,9/27/2013,257366168,11/11/2013,9223,109.28,35.84,1007889.44,330552.32,677337.12
Greenland,Household,Offline,C,3/1/2010,999174201,3/10/2010,6705,668.27,502.54,4480750.35,3369530.7,1111219.65
United States of America,Beverages,Online,M,2/26/2013,149740064,4/7/2013,267,47.45,31.79,12669.15,8487.93,4181.22
United States of America,Baby Food,Offline,H,10/19/2016,695689761,11/4/2016,8915,255.28,159.42,2275821.2,1421229.3,854591.9
Mexico,Cereal,Online,M,11/6/2015,470291078,11/29/2015,8436,205.7,117.11,1735285.2,987939.96,747345.24
Canada,Personal Care,Online,C,3/1/2012,692136371,4/13/2012,7388,81.73,56.67,603821.24,418677.96,185143.28
Greenland,Baby Food,Offline,H,9/10/2013,537357461,10/9/2013,4869,255.28,159.42,1242958.32,776215.98,466742.34
United States of America,Cereal,Online,M,2/4/2010,939859187,3/10/2010,4074,205.7,117.11,838021.8,477106.14,360915.66
Canada,Clothes,Online,L,2/2/2016,427320802,2/25/2016,2576,109.28,35.84,281505.28,92323.84,189181.44
Canada,Snacks,Online,L,11/23/2016,397359454,12/3/2016,6348,152.58,97.44,968577.84,618549.12,350028.72
United States of America,Vegetables,Online,H,8/31/2015,850089299,9/7/2015,9169,154.06,90.93,1412576.14,833737.17,578838.97
Greenland,Clothes,Offline,C,11/21/2011,230771529,12/4/2011,9279,109.28,35.84,1014009.12,332559.36,681449.76
Canada,Vegetables,Offline,L,11/24/2013,914729678,12/10/2013,7694,154.06,90.93,1185337.64,699615.42,485722.22
United States of America,Baby Food,Online,M,8/22/2010,761587131,9/1/2010,9411,255.28,159.42,2402440.08,1500301.62,902138.46
Mexico,Cereal,Offline,C,1/25/2016,285395038,3/12/2016,3589,205.7,117.11,738257.3,420307.79,317949.51
United States of America,Office Supplies,Online,M,1/5/2010,586499822,2/5/2010,7185,651.21,524.96,4678943.85,3771837.6,907106.25
United States of America,Cereal,Online,L,7/21/2017,106842315,8/8/2017,5870,205.7,117.11,1207459,687435.7,520023.3
Greenland,Baby Food,Offline,M,10/10/2010,967591941,11/13/2010,812,255.28,159.42,207287.36,129449.04,77838.32
Canada,Baby Food,Offline,H,4/12/2012,756215417,5/22/2012,9801,255.28,159.42,2501999.28,1562475.42,939523.86
Greenland,Personal Care,Online,H,11/12/2014,446797931,11/26/2014,6291,81.73,56.67,514163.43,356510.97,157652.46
United States of America,Snacks,Offline,C,4/16/2014,213777482,4/17/2014,362,152.58,97.44,55233.96,35273.28,19960.68
Canada,Vegetables,Online,M,10/5/2016,432422578,11/5/2016,2305,154.06,90.93,355108.3,209593.65,145514.65
Mexico,Fruits,Online,M,8/6/2013,417823636,8/30/2013,2154,9.33,6.92,20096.82,14905.68,5191.14
Mexico,Cereal,Offline,L,2/26/2016,991874730,3/28/2016,6629,205.7,117.11,1363585.3,776322.19,587263.11
United States of America,Cereal,Offline,M,5/4/2014,459609448,5/20/2014,7504,205.7,117.11,1543572.8,878793.44,664779.36
United States of America,Personal Care,Offline,L,3/8/2011,230194747,3/13/2011,8596,81.73,56.67,702551.08,487135.32,215415.76
Greenland,Office Supplies,Offline,M,8/7/2013,243074071,9/9/2013,9874,651.21,524.96,6430047.54,5183455.04,1246592.5
United States of America,Cereal,Online,C,3/26/2016,663671052,5/1/2016,3867,205.7,117.11,795441.9,452864.37,342577.53
Canada,Snacks,Offline,H,6/21/2011,786176764,6/23/2011,6030,152.58,97.44,920057.4,587563.2,332494.2
Canada,Office Supplies,Online,M,3/2/2012,473699414,4/12/2012,7038,651.21,524.96,4583215.98,3694668.48,888547.5
Canada,Beverages,Online,C,6/12/2016,913602292,7/22/2016,4075,47.45,31.79,193358.75,129544.25,63814.5
Greenland,Household,Offline,M,1/16/2010,228854501,3/6/2010,1987,668.27,502.54,1327852.49,998546.98,329305.51
Mexico,Fruits,Offline,M,5/5/2010,199937283,6/15/2010,4740,9.33,6.92,44224.2,32800.8,11423.4
Mexico,Office Supplies,Online,M,5/21/2012,619292724,5/25/2012,1334,651.21,524.96,868714.14,700296.64,168417.5
Canada,Personal Care,Online,C,8/28/2012,374416911,9/17/2012,7139,81.73,56.67,583470.47,404567.13,178903.34
Mexico,Snacks,Offline,M,3/12/2015,806542241,5/1/2015,2627,152.58,97.44,400827.66,255974.88,144852.78
United States of America,Vegetables,Offline,L,10/31/2012,496236407,11/18/2012,6235,154.06,90.93,960564.1,566948.55,393615.55
United States of America,Baby Food,Offline,M,3/11/2013,126205289,4/26/2013,5804,255.28,159.42,1481645.12,925273.68,556371.44
Greenland,Snacks,Online,H,11/4/2011,313382279,11/17/2011,5635,152.58,97.44,859788.3,549074.4,310713.9
United States of America,Baby Food,Offline,M,5/1/2017,663868463,5/21/2017,2286,255.28,159.42,583570.08,364434.12,219135.96
Mexico,Personal Care,Online,C,6/1/2016,458622395,7/15/2016,5413,81.73,56.67,442404.49,306754.71,135649.78
United States of America,Beverages,Online,C,11/21/2014,812828481,12/7/2014,2865,47.45,31.79,135944.25,91078.35,44865.9
United States of America,Fruits,Offline,C,6/12/2011,137437522,7/3/2011,9672,9.33,6.92,90239.76,66930.24,23309.52
Mexico,Beverages,Online,L,6/20/2011,279363286,8/7/2011,8659,47.45,31.79,410869.55,275269.61,135599.94
Canada,Snacks,Offline,H,8/16/2016,530182874,8/23/2016,1749,152.58,97.44,266862.42,170422.56,96439.86
Greenland,Fruits,Online,M,8/28/2010,637767350,9/23/2010,8386,9.33,6.92,78241.38,58031.12,20210.26
Greenland,Cereal,Offline,H,2/1/2010,780498206,3/10/2010,5618,205.7,117.11,1155622.6,657923.98,497698.62
Canada,Cereal,Online,L,8/27/2015,534988534,9/9/2015,3851,205.7,117.11,792150.7,450990.61,341160.09
Mexico,Clothes,Offline,H,7/2/2014,769520461,7/31/2014,7060,109.28,35.84,771516.8,253030.4,518486.4
Greenland,Meat,Online,M,12/7/2013,606439578,12/23/2013,7802,421.89,364.69,3291585.78,2845311.38,446274.4
Greenland,Fruits,Offline,L,6/14/2010,588837850,6/18/2010,9060,9.33,6.92,84529.8,62695.2,21834.6
Canada,Meat,Online,C,7/3/2014,835838830,8/3/2014,2139,421.89,364.69,902422.71,780071.91,122350.8
Greenland,Personal Care,Online,M,4/10/2010,797507703,5/26/2010,9107,81.73,56.67,744315.11,516093.69,228221.42
Greenland,Clothes,Online,M,10/28/2015,719505202,11/13/2015,6433,109.28,35.84,702998.24,230558.72,472439.52
Canada,Snacks,Offline,M,3/25/2012,113575732,4/26/2012,8438,152.58,97.44,1287470.04,822198.72,465271.32
United States of America,Vegetables,Offline,L,10/8/2014,986196172,10/23/2014,6218,154.06,90.93,957945.08,565402.74,392542.34
United States of America,Fruits,Offline,L,11/18/2015,752568042,11/20/2015,462,9.33,6.92,4310.46,3197.04,1113.42
United States of America,Household,Online,L,8/26/2014,568996798,10/2/2014,7652,668.27,502.54,5113602.04,3845436.08,1268165.96
Canada,Beverages,Offline,H,3/24/2011,451349103,3/28/2011,3084,47.45,31.79,146335.8,98040.36,48295.44
Mexico,Household,Offline,L,9/30/2016,512554967,10/5/2016,5260,668.27,502.54,3515100.2,2643360.4,871739.8
United States of America,Vegetables,Online,M,6/23/2016,229560887,7/9/2016,1023,154.06,90.93,157603.38,93021.39,64581.99
Mexico,Office Supplies,Online,C,2/27/2015,699014842,3/12/2015,2880,651.21,524.96,1875484.8,1511884.8,363600
Mexico,Household,Online,M,2/8/2016,218172872,3/21/2016,1056,668.27,502.54,705693.12,530682.24,175010.88
Mexico,Fruits,Offline,C,1/16/2016,293541228,3/2/2016,4227,9.33,6.92,39437.91,29250.84,10187.07
Mexico,Office Supplies,Online,M,10/8/2015,929556930,11/27/2015,5407,651.21,524.96,3521092.47,2838458.72,682633.75
Greenland,Beverages,Offline,C,7/21/2014,424785363,8/5/2014,2283,47.45,31.79,108328.35,72576.57,35751.78
Mexico,Cosmetics,Offline,L,4/4/2015,818548667,4/21/2015,5595,437.2,263.33,2446134,1473331.35,972802.65
Greenland,Personal Care,Offline,C,10/24/2016,702932155,11/6/2016,2100,81.73,56.67,171633,119007,52626
Mexico,Snacks,Online,M,10/21/2014,391104114,11/27/2014,5253,152.58,97.44,801502.74,511852.32,289650.42
United States of America,Fruits,Offline,C,7/16/2013,758937537,8/24/2013,5337,9.33,6.92,49794.21,36932.04,12862.17
Mexico,Clothes,Online,M,11/17/2015,771577823,1/2/2016,5879,109.28,35.84,642457.12,210703.36,431753.76
Canada,Baby Food,Offline,C,12/22/2010,794463288,12/26/2010,8197,255.28,159.42,2092530.16,1306765.74,785764.42
Greenland,Clothes,Online,M,11/5/2011,622815215,12/10/2011,3717,109.28,35.84,406193.76,133217.28,272976.48
United States of America,Fruits,Offline,L,11/27/2013,964084899,1/15/2014,3001,9.33,6.92,27999.33,20766.92,7232.41
Mexico,Office Supplies,Offline,M,11/20/2014,831838262,11/29/2014,8282,651.21,524.96,5393321.22,4347718.72,1045602.5
United States of America,Meat,Offline,L,11/7/2016,791449773,11/13/2016,6430,421.89,364.69,2712752.7,2344956.7,367796
Greenland,Personal Care,Offline,H,2/4/2015,706018197,3/16/2015,5329,81.73,56.67,435539.17,301994.43,133544.74
United States of America,Cosmetics,Offline,H,12/30/2012,434017312,1/3/2013,4222,437.2,263.33,1845858.4,1111779.26,734079.14
Canada,Cereal,Offline,L,9/30/2011,478603780,10/14/2011,8349,205.7,117.11,1717389.3,977751.39,739637.91
Mexico,Meat,Online,C,4/9/2011,630862700,4/25/2011,5147,421.89,364.69,2171467.83,1877059.43,294408.4
United States of America,Vegetables,Online,M,10/14/2010,667448031,11/16/2010,1560,154.06,90.93,240333.6,141850.8,98482.8
Canada,Cereal,Offline,C,6/27/2011,377601659,7/10/2011,9577,205.7,117.11,1969988.9,1121562.47,848426.43
Canada,Meat,Online,H,5/8/2010,532001197,5/12/2010,9831,421.89,364.69,4147600.59,3585267.39,562333.2
Mexico,Snacks,Offline,H,10/30/2016,909601724,11/17/2016,218,152.58,97.44,33262.44,21241.92,12020.52
Greenland,Office Supplies,Offline,C,1/27/2011,498179614,2/19/2011,1273,651.21,524.96,828990.33,668274.08,160716.25
Greenland,Personal Care,Online,C,2/26/2014,334168756,3/17/2014,6816,81.73,56.67,557071.68,386262.72,170808.96
Canada,Personal Care,Offline,C,5/27/2015,921790111,6/20/2015,7033,81.73,56.67,574807.09,398560.11,176246.98
United States of America,Meat,Online,L,4/22/2011,409947383,5/30/2011,1395,421.89,364.69,588536.55,508742.55,79794
Mexico,Cereal,Offline,H,10/16/2015,196160304,11/28/2015,7048,205.7,117.11,1449773.6,825391.28,624382.32
United States of America,Household,Offline,M,12/9/2011,763405454,12/16/2011,7493,668.27,502.54,5007347.11,3765532.22,1241814.89
